id,region,neighbourhood,room_type,price,number_of_reviews,availability_365,price_log,price_log_median,occupancy_proxy,occupancy_ord,reviews_log,popularity_score,potential_revenue_score
6033663,Northwest,Phra Nakhon,Hotel room,1980,18,361,7.591357046698551,7.1631723908466425,0.010958904109588996,1,2.9444389791664403,3,21.489517172539927
5425967,Northwest,Dusit,Private room,1100,42,78,7.00397413672268,7.102499355774649,0.7863013698630137,3,3.7612001156935624,3,63.922494201971844
5462996,Northwest,Pom Prap Sattru Phai,Entire home/apt,2200,13,353,7.696667081526462,6.996222984407499,0.0328767123287671,1,2.6390573296152584,3,20.988668953222497
5106193,Northwest,Phra Nakhon,Shared room,797,5,344,6.682108597449809,6.311734809152915,0.05753424657534245,2,1.791759469228055,3,37.870408854917486
5106339,Northwest,Phra Nakhon,Shared room,714,1,360,6.5722825426940075,6.311734809152915,0.013698630136986356,1,0.6931471805599453,3,18.935204427458743
5106424,Northwest,Phra Nakhon,Shared room,786,1,359,6.668228248417403,6.311734809152915,0.016438356164383605,1,0.6931471805599453,3,18.935204427458743
5119575,Northwest,Dusit,Private room,1400,8,177,7.244941546337007,7.102499355774649,0.5150684931506849,2,2.1972245773362196,3,42.614996134647896
5500184,Northwest,Bang Sue,Entire home/apt,979,0,365,6.887552571664617,6.996222984407499,0.0,1,0.0,1,6.996222984407499
5565022,Northwest,Phaya Thai,Entire home/apt,1300,80,311,7.170888478512505,6.996222984407499,0.147945205479452,2,4.394449154672439,3,41.977337906444994
5594628,Northwest,Pom Prap Sattru Phai,Entire home/apt,2200,7,337,7.696667081526462,6.996222984407499,0.0767123287671233,2,2.0794415416798357,3,41.977337906444994
5594846,Northwest,Pom Prap Sattru Phai,Entire home/apt,2200,6,304,7.696667081526462,6.996222984407499,0.16712328767123286,2,1.9459101490553132,3,41.977337906444994
5662425,Northwest,Phaya Thai,Private room,1500,7,340,7.313886831633462,7.102499355774649,0.06849315068493156,2,2.0794415416798357,3,42.614996134647896
6305445,Northwest,Phra Nakhon,Private room,847,44,362,6.742880635791903,7.102499355774649,0.008219178082191747,1,3.8066624897703196,3,21.307498067323948
6329762,Northwest,Phra Nakhon,Private room,1250,9,364,7.1316985104669115,7.102499355774649,0.002739726027397249,1,2.302585092994046,3,21.307498067323948
6329774,Northwest,Phra Nakhon,Private room,871,27,361,6.77078942390898,7.102499355774649,0.010958904109588996,1,3.332204510175204,3,21.307498067323948
5224799,Northwest,Phaya Thai,Private room,1212,0,364,7.10085190894405,7.102499355774649,0.002739726027397249,1,0.0,1,7.102499355774649
6338002,Northwest,Bangkok Noi,Shared room,797,0,365,6.682108597449809,6.311734809152915,0.0,1,0.0,1,6.311734809152915
5689115,Northwest,Phaya Thai,Shared room,650,5,340,6.478509642208569,6.311734809152915,0.06849315068493156,2,1.791759469228055,3,37.870408854917486
5690336,Northwest,Phaya Thai,Shared room,650,1,340,6.478509642208569,6.311734809152915,0.06849315068493156,2,0.6931471805599453,3,37.870408854917486
5690859,Northwest,Phaya Thai,Shared room,550,4,340,6.311734809152915,6.311734809152915,0.06849315068493156,2,1.6094379124341003,3,37.870408854917486
5268025,Northwest,Phra Nakhon,Shared room,802,3,354,6.688354713946762,6.311734809152915,0.03013698630136985,1,1.3862943611198906,3,18.935204427458743
6399603,Northwest,Bangkok Noi,Entire home/apt,2500,3,363,7.824445930877619,6.996222984407499,0.005479452054794498,1,1.3862943611198906,3,20.988668953222497
5709620,Northwest,Phaya Thai,Private room,1150,102,147,7.048386408721883,7.102499355774649,0.5972602739726027,3,4.634728988229636,3,63.922494201971844
5303152,Northwest,Phra Nakhon,Shared room,736,2,356,6.602587892189336,6.311734809152915,0.024657534246575352,1,1.0986122886681098,3,18.935204427458743
5347665,Northwest,Dusit,Private room,1400,8,165,7.244941546337007,7.102499355774649,0.547945205479452,3,2.1972245773362196,3,63.922494201971844
6487596,Northwest,Phra Nakhon,Private room,1700,4,361,7.438971592395862,7.102499355774649,0.010958904109588996,1,1.6094379124341003,3,21.307498067323948
6506468,Northwest,Pom Prap Sattru Phai,Private room,2900,10,330,7.972810784121404,7.102499355774649,0.09589041095890416,2,2.3978952727983707,3,42.614996134647896
6506526,Northwest,Phra Nakhon,Private room,1800,9,330,7.496097345175956,7.102499355774649,0.09589041095890416,2,2.302585092994046,3,42.614996134647896
6506565,Northwest,Pom Prap Sattru Phai,Private room,3200,8,330,8.071218539969863,7.102499355774649,0.09589041095890416,2,2.1972245773362196,3,42.614996134647896
6754431,Northwest,Phaya Thai,Entire home/apt,1212,2,365,7.10085190894405,6.996222984407499,0.0,1,1.0986122886681098,3,20.988668953222497
6768017,Northwest,Dusit,Private room,2000,0,365,7.601402334583733,7.102499355774649,0.0,1,0.0,1,7.102499355774649
6574083,Northwest,Phra Nakhon,Private room,1143,132,365,7.042286171939743,7.102499355774649,0.0,1,4.890349128221754,3,21.307498067323948
6778111,Northwest,Phaya Thai,Entire home/apt,1212,18,365,7.10085190894405,6.996222984407499,0.0,1,2.9444389791664403,3,20.988668953222497
6604843,Northwest,Phra Nakhon,Private room,801,13,364,6.687108607866515,7.102499355774649,0.002739726027397249,1,2.6390573296152584,3,21.307498067323948
5883932,Northwest,Phaya Thai,Private room,1200,0,338,7.0909098220799835,7.102499355774649,0.07397260273972606,2,0.0,1,14.204998711549297
6616347,Northwest,Phaya Thai,Private room,1039,13,364,6.946975992135418,7.102499355774649,0.002739726027397249,1,2.6390573296152584,3,21.307498067323948
6846880,Northwest,Phaya Thai,Private room,2300,78,360,7.741099090035366,7.102499355774649,0.013698630136986356,1,4.3694478524670215,3,21.307498067323948
5907524,Northwest,Phra Nakhon,Shared room,400,103,330,5.993961427306569,6.311734809152915,0.09589041095890416,2,4.6443908991413725,3,37.870408854917486
5907755,Northwest,Phaya Thai,Entire home/apt,1387,66,90,7.23561914106675,6.996222984407499,0.7534246575342466,3,4.204692619390966,3,62.96600685966749
6848651,Northwest,Phaya Thai,Private room,1500,103,359,7.313886831633462,7.102499355774649,0.016438356164383605,1,4.6443908991413725,3,21.307498067323948
6849277,Northwest,Phaya Thai,Private room,900,110,350,6.803505257608338,7.102499355774649,0.04109589041095896,2,4.709530201312334,3,42.614996134647896
6849637,Northwest,Phaya Thai,Private room,800,98,361,6.68586094706836,7.102499355774649,0.010958904109588996,1,4.59511985013459,3,21.307498067323948
5908165,Northwest,Pom Prap Sattru Phai,Shared room,550,43,330,6.311734809152915,6.311734809152915,0.09589041095890416,2,3.784189633918261,3,37.870408854917486
5920464,Northwest,Phra Nakhon,Shared room,556,6,361,6.322565239927284,6.311734809152915,0.010958904109588996,1,1.9459101490553132,3,18.935204427458743
6667267,Northwest,Phra Nakhon,Private room,1004,175,365,6.912742820493176,7.102499355774649,0.0,1,5.170483995038151,3,21.307498067323948
6696263,Northwest,Phra Nakhon,Entire home/apt,1000,3,342,6.90875477931522,6.996222984407499,0.06301369863013695,2,1.3862943611198906,3,41.977337906444994
6696768,Northwest,Dusit,Entire home/apt,600,6,364,6.398594934535208,6.996222984407499,0.002739726027397249,1,1.9459101490553132,3,20.988668953222497
6718509,Northwest,Bang Phlat,Entire home/apt,3000,2,88,8.006700845440367,6.996222984407499,0.7589041095890411,3,1.0986122886681098,3,62.96600685966749
6723842,Northwest,Bang Sue,Entire home/apt,790,127,280,6.673297967767654,6.996222984407499,0.23287671232876717,2,4.852030263919617,3,41.977337906444994
5970662,Northwest,Bang Sue,Entire home/apt,905,0,365,6.80903930604298,6.996222984407499,0.0,1,0.0,1,6.996222984407499
6958637,Northwest,Phra Nakhon,Private room,1329,6,360,7.1929342212158,7.102499355774649,0.013698630136986356,1,1.9459101490553132,3,21.307498067323948
7211855,Northwest,Phaya Thai,Private room,2166,169,153,7.681099001536359,7.102499355774649,0.5808219178082192,3,5.135798437050262,3,63.922494201971844
6995860,Northwest,Phra Nakhon,Entire home/apt,2236,5,335,7.71289096149013,6.996222984407499,0.0821917808219178,2,1.791759469228055,3,41.977337906444994
6996753,Northwest,Dusit,Entire home/apt,1530,13,330,7.333676395657684,6.996222984407499,0.09589041095890416,2,2.6390573296152584,3,41.977337906444994
7247612,Northwest,Phra Nakhon,Hotel room,850,114,198,6.7464121285733745,7.1631723908466425,0.4575342465753425,2,4.74493212836325,3,42.97903434507985
7247963,Northwest,Phra Nakhon,Private room,1350,16,316,7.208600337960199,7.102499355774649,0.13424657534246576,2,2.833213344056216,3,42.614996134647896
7026300,Northwest,Dusit,Entire home/apt,600,1,364,6.398594934535208,6.996222984407499,0.002739726027397249,1,0.6931471805599453,3,20.988668953222497
7026546,Northwest,Dusit,Entire home/apt,600,0,336,6.398594934535208,6.996222984407499,0.07945205479452055,2,0.0,1,13.992445968814998
7026577,Northwest,Dusit,Entire home/apt,600,0,359,6.398594934535208,6.996222984407499,0.016438356164383605,1,0.0,1,6.996222984407499
7026735,Northwest,Dusit,Entire home/apt,600,1,363,6.398594934535208,6.996222984407499,0.005479452054794498,1,0.6931471805599453,3,20.988668953222497
7026762,Northwest,Dusit,Entire home/apt,600,0,364,6.398594934535208,6.996222984407499,0.002739726027397249,1,0.0,1,6.996222984407499
7026775,Northwest,Dusit,Entire home/apt,600,0,363,6.398594934535208,6.996222984407499,0.005479452054794498,1,0.0,1,6.996222984407499
7026791,Northwest,Dusit,Entire home/apt,600,0,363,6.398594934535208,6.996222984407499,0.005479452054794498,1,0.0,1,6.996222984407499
7026805,Northwest,Dusit,Private room,1883,23,319,7.5411524551363085,7.102499355774649,0.126027397260274,2,3.1780538303479458,3,42.614996134647896
7026838,Northwest,Dusit,Private room,1883,1,354,7.5411524551363085,7.102499355774649,0.03013698630136985,1,0.6931471805599453,3,21.307498067323948
7026897,Northwest,Phra Nakhon,Entire home/apt,1118,1,330,7.020190708311925,6.996222984407499,0.09589041095890416,2,0.6931471805599453,3,41.977337906444994
7026923,Northwest,Dusit,Entire home/apt,1118,0,361,7.020190708311925,6.996222984407499,0.010958904109588996,1,0.0,1,6.996222984407499
7026946,Northwest,Dusit,Entire home/apt,1000,1,348,6.90875477931522,6.996222984407499,0.046575342465753455,2,0.6931471805599453,3,41.977337906444994
7027106,Northwest,Dusit,Entire home/apt,1000,1,330,6.90875477931522,6.996222984407499,0.09589041095890416,2,0.6931471805599453,3,41.977337906444994
7027127,Northwest,Dusit,Entire home/apt,1000,0,361,6.90875477931522,6.996222984407499,0.010958904109588996,1,0.0,1,6.996222984407499
7027154,Northwest,Dusit,Private room,1883,0,357,7.5411524551363085,7.102499355774649,0.021917808219178103,1,0.0,1,7.102499355774649
7027186,Northwest,Dusit,Entire home/apt,1118,2,326,7.020190708311925,6.996222984407499,0.10684931506849316,2,1.0986122886681098,3,41.977337906444994
7027190,Northwest,Dusit,Entire home/apt,1118,17,360,7.020190708311925,6.996222984407499,0.013698630136986356,1,2.8903717578961645,3,20.988668953222497
7027198,Northwest,Dusit,Entire home/apt,1530,1,351,7.333676395657684,6.996222984407499,0.0383561643835616,2,0.6931471805599453,3,41.977337906444994
7027202,Northwest,Dusit,Entire home/apt,1118,0,341,7.020190708311925,6.996222984407499,0.0657534246575342,2,0.0,1,13.992445968814998
7027207,Northwest,Dusit,Private room,1883,1,351,7.5411524551363085,7.102499355774649,0.0383561643835616,2,0.6931471805599453,3,42.614996134647896
7039994,Northwest,Bang Sue,Private room,750,1,173,6.621405651764134,7.102499355774649,0.526027397260274,3,0.6931471805599453,3,63.922494201971844
7054739,Northwest,Dusit,Entire home/apt,1000,0,358,6.90875477931522,6.996222984407499,0.019178082191780854,1,0.0,1,6.996222984407499
7054798,Northwest,Dusit,Private room,1883,1,359,7.5411524551363085,7.102499355774649,0.016438356164383605,1,0.6931471805599453,3,21.307498067323948
7054800,Northwest,Dusit,Entire home/apt,1530,0,352,7.333676395657684,6.996222984407499,0.03561643835616435,2,0.0,1,13.992445968814998
7054908,Northwest,Dusit,Entire home/apt,1000,0,361,6.90875477931522,6.996222984407499,0.010958904109588996,1,0.0,1,6.996222984407499
7054938,Northwest,Dusit,Entire home/apt,1000,0,329,6.90875477931522,6.996222984407499,0.09863013698630141,2,0.0,1,13.992445968814998
7054962,Northwest,Dusit,Private room,1883,0,357,7.5411524551363085,7.102499355774649,0.021917808219178103,1,0.0,1,7.102499355774649
7055005,Northwest,Dusit,Entire home/apt,1530,11,354,7.333676395657684,6.996222984407499,0.03013698630136985,1,2.4849066497880004,3,20.988668953222497
7055074,Northwest,Dusit,Entire home/apt,1530,0,358,7.333676395657684,6.996222984407499,0.019178082191780854,1,0.0,1,6.996222984407499
7055114,Northwest,Dusit,Entire home/apt,589,0,359,6.380122536899765,6.996222984407499,0.016438356164383605,1,0.0,1,6.996222984407499
7055140,Northwest,Dusit,Entire home/apt,1530,0,326,7.333676395657684,6.996222984407499,0.10684931506849316,2,0.0,1,13.992445968814998
7055175,Northwest,Dusit,Entire home/apt,1530,0,356,7.333676395657684,6.996222984407499,0.024657534246575352,1,0.0,1,6.996222984407499
7400025,Northwest,Phaya Thai,Private room,800,0,365,6.68586094706836,7.102499355774649,0.0,1,0.0,1,7.102499355774649
7974349,Northwest,Phra Nakhon,Private room,3489,15,359,8.157657015196472,7.102499355774649,0.016438356164383605,1,2.772588722239781,3,21.307498067323948
7076429,Northwest,Bang Sue,Private room,1455,4,90,7.283448228756631,7.102499355774649,0.7534246575342466,3,1.6094379124341003,3,63.922494201971844
7423572,Northwest,Phaya Thai,Private room,999,5,361,6.907755278982137,7.102499355774649,0.010958904109588996,1,1.791759469228055,3,21.307498067323948
7172790,Northwest,Phra Nakhon,Private room,1600,4,341,7.3783837129967145,7.102499355774649,0.0657534246575342,2,1.6094379124341003,3,42.614996134647896
8136447,Northwest,Phaya Thai,Entire home/apt,750,85,338,6.621405651764134,6.996222984407499,0.07397260273972606,2,4.454347296253507,3,41.977337906444994
8528401,Northwest,Phaya Thai,Private room,1564,32,365,7.355641102974253,7.102499355774649,0.0,1,3.4965075614664802,3,21.307498067323948
7536072,Northwest,Bang Sue,Entire home/apt,1100,14,331,7.00397413672268,6.996222984407499,0.0931506849315068,2,2.70805020110221,3,41.977337906444994
8173911,Northwest,Phra Nakhon,Hotel room,2500,5,23,7.824445930877619,7.1631723908466425,0.936986301369863,3,1.791759469228055,3,64.46855151761977
8583753,Northwest,Phra Nakhon,Private room,814,57,309,6.703188113240863,7.102499355774649,0.1534246575342466,2,4.060443010546419,3,42.614996134647896
8228104,Northwest,Bang Sue,Private room,1405,0,0,7.2485040723706105,7.102499355774649,1.0,3,0.0,1,21.307498067323948
8242967,Northwest,Phaya Thai,Entire home/apt,866,86,309,6.7650389767805414,6.996222984407499,0.1534246575342466,2,4.465908118654584,3,41.977337906444994
8258847,Northwest,Bang Sue,Entire home/apt,750,6,210,6.621405651764134,6.996222984407499,0.4246575342465754,2,1.9459101490553132,3,41.977337906444994
8676182,Northwest,Bang Sue,Entire home/apt,650,0,362,6.478509642208569,6.996222984407499,0.008219178082191747,1,0.0,1,6.996222984407499
8319326,Northwest,Bang Sue,Private room,2000,0,365,7.601402334583733,7.102499355774649,0.0,1,0.0,1,7.102499355774649
8319927,Northwest,Bang Phlat,Private room,450,1,358,6.111467339502679,7.102499355774649,0.019178082191780854,1,0.6931471805599453,3,21.307498067323948
8320475,Northwest,Bang Sue,Private room,565,0,83,6.338594078203183,7.102499355774649,0.7726027397260273,3,0.0,1,21.307498067323948
7689738,Northwest,Phaya Thai,Private room,1600,0,340,7.3783837129967145,7.102499355774649,0.06849315068493156,2,0.0,1,14.204998711549297
7751583,Northwest,Bang Sue,Entire home/apt,1500,1,365,7.313886831633462,6.996222984407499,0.0,1,0.6931471805599453,3,20.988668953222497
7777689,Northwest,Phra Nakhon,Private room,990,113,360,6.898714534329988,7.102499355774649,0.013698630136986356,1,4.736198448394496,3,21.307498067323948
8428840,Northwest,Phaya Thai,Entire home/apt,2171,24,0,7.683403681053826,6.996222984407499,1.0,3,3.2188758248682006,3,62.96600685966749
8429002,Northwest,Pom Prap Sattru Phai,Entire home/apt,800,15,255,6.68586094706836,6.996222984407499,0.3013698630136986,2,2.772588722239781,3,41.977337906444994
8818555,Northwest,Dusit,Private room,1200,2,359,7.0909098220799835,7.102499355774649,0.016438356164383605,1,1.0986122886681098,3,21.307498067323948
7778477,Northwest,Thawi Watthana,Entire home/apt,2500,0,365,7.824445930877619,6.996222984407499,0.0,1,0.0,1,6.996222984407499
8910893,Northwest,Phra Nakhon,Entire home/apt,900,0,210,6.803505257608338,6.996222984407499,0.4246575342465754,2,0.0,1,13.992445968814998
7836335,Northwest,Phra Nakhon,Private room,1350,11,333,7.208600337960199,7.102499355774649,0.0876712328767123,2,2.4849066497880004,3,42.614996134647896
10000720,Northwest,Phra Nakhon,Private room,800,8,336,6.68586094706836,7.102499355774649,0.07945205479452055,2,2.1972245773362196,3,42.614996134647896
10022431,Northwest,Phaya Thai,Shared room,1000,1,364,6.90875477931522,6.311734809152915,0.002739726027397249,1,0.6931471805599453,3,18.935204427458743
10022865,Northwest,Phaya Thai,Shared room,750,2,365,6.621405651764134,6.311734809152915,0.0,1,1.0986122886681098,3,18.935204427458743
10022979,Northwest,Phaya Thai,Shared room,700,43,364,6.55250788703459,6.311734809152915,0.002739726027397249,1,3.784189633918261,3,18.935204427458743
10023230,Northwest,Phaya Thai,Shared room,700,2,364,6.55250788703459,6.311734809152915,0.002739726027397249,1,1.0986122886681098,3,18.935204427458743
10023368,Northwest,Phaya Thai,Shared room,400,0,364,5.993961427306569,6.311734809152915,0.002739726027397249,1,0.0,1,6.311734809152915
10023409,Northwest,Phaya Thai,Shared room,1200,0,365,7.0909098220799835,6.311734809152915,0.0,1,0.0,1,6.311734809152915
10024012,Northwest,Phaya Thai,Shared room,700,26,364,6.55250788703459,6.311734809152915,0.002739726027397249,1,3.295836866004329,3,18.935204427458743
9617839,Northwest,Phra Nakhon,Shared room,1000,2,330,6.90875477931522,6.311734809152915,0.09589041095890416,2,1.0986122886681098,3,37.870408854917486
9618414,Northwest,Phra Nakhon,Shared room,1000,1,330,6.90875477931522,6.311734809152915,0.09589041095890416,2,0.6931471805599453,3,37.870408854917486
9647994,Northwest,Phaya Thai,Entire home/apt,1422,225,326,7.260522598089852,6.996222984407499,0.10684931506849316,2,5.420534999272286,3,41.977337906444994
10158510,Northwest,Phaya Thai,Entire home/apt,2100,162,136,7.650168700845001,6.996222984407499,0.6273972602739726,3,5.093750200806762,3,62.96600685966749
10166801,Northwest,Phra Nakhon,Private room,3033,2,359,8.017637159908478,7.102499355774649,0.016438356164383605,1,1.0986122886681098,3,21.307498067323948
10179988,Northwest,Taling Chan,Entire home/apt,2500,0,365,7.824445930877619,6.996222984407499,0.0,1,0.0,1,6.996222984407499
10180198,Northwest,Bang Sue,Private room,1385,0,365,7.234177179749849,7.102499355774649,0.0,1,0.0,1,7.102499355774649
10182742,Northwest,Phra Nakhon,Private room,900,163,281,6.803505257608338,7.102499355774649,0.23013698630136992,2,5.099866427824199,3,42.614996134647896
9685926,Northwest,Bangkok Noi,Private room,850,0,362,6.7464121285733745,7.102499355774649,0.008219178082191747,1,0.0,1,7.102499355774649
10194088,Northwest,Phaya Thai,Entire home/apt,1050,68,139,6.957497370876951,6.996222984407499,0.6191780821917808,3,4.23410650459726,3,62.96600685966749
10199986,Northwest,Pom Prap Sattru Phai,Shared room,460,6,180,6.133398042996649,6.311734809152915,0.5068493150684932,2,1.9459101490553132,3,37.870408854917486
10200239,Northwest,Bang Sue,Private room,1385,0,365,7.234177179749849,7.102499355774649,0.0,1,0.0,1,7.102499355774649
10215697,Northwest,Bang Sue,Private room,1385,0,365,7.234177179749849,7.102499355774649,0.0,1,0.0,1,7.102499355774649
10216716,Northwest,Bang Sue,Private room,1385,0,365,7.234177179749849,7.102499355774649,0.0,1,0.0,1,7.102499355774649
9700484,Northwest,Bang Sue,Entire home/apt,856,0,362,6.75343791859778,6.996222984407499,0.008219178082191747,1,0.0,1,6.996222984407499
10245086,Northwest,Phaya Thai,Entire home/apt,1050,237,136,6.957497370876951,6.996222984407499,0.6273972602739726,3,5.472270673671475,3,62.96600685966749
9725828,Northwest,Phaya Thai,Entire home/apt,1326,208,307,7.190676034332207,6.996222984407499,0.1589041095890411,2,5.342334251964811,3,41.977337906444994
9286334,Northwest,Phaya Thai,Entire home/apt,1333,158,302,7.195937226475569,6.996222984407499,0.17260273972602735,2,5.0689042022202315,3,41.977337906444994
9290157,Northwest,Phaya Thai,Entire home/apt,1422,214,311,7.260522598089852,6.996222984407499,0.147945205479452,2,5.3706380281276624,3,41.977337906444994
10320053,Northwest,Thawi Watthana,Entire home/apt,1500,4,0,7.313886831633462,6.996222984407499,1.0,3,1.6094379124341003,3,62.96600685966749
9782116,Northwest,Phra Nakhon,Shared room,450,51,365,6.111467339502679,6.311734809152915,0.0,1,3.9512437185814275,3,18.935204427458743
9786949,Northwest,Phaya Thai,Hotel room,850,70,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,4.2626798770413155,3,21.489517172539927
9848406,Northwest,Phra Nakhon,Private room,2160,8,217,7.6783263565068856,7.102499355774649,0.4054794520547945,2,2.1972245773362196,3,42.614996134647896
9857294,Northwest,Phra Nakhon,Hotel room,2194,42,177,7.693937325509272,7.1631723908466425,0.5150684931506849,2,3.7612001156935624,3,42.97903434507985
9479689,Northwest,Bangkok Noi,Private room,450,5,1,6.111467339502679,7.102499355774649,0.9972602739726028,3,1.791759469228055,3,63.922494201971844
10511711,Northwest,Phaya Thai,Hotel room,850,82,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,4.418840607796598,3,21.489517172539927
9502628,Northwest,Phra Nakhon,Private room,750,146,9,6.621405651764134,7.102499355774649,0.9753424657534246,3,4.990432586778736,3,63.922494201971844
9534453,Northwest,Pom Prap Sattru Phai,Private room,2900,2,330,7.972810784121404,7.102499355774649,0.09589041095890416,2,1.0986122886681098,3,42.614996134647896
9911548,Northwest,Phaya Thai,Entire home/apt,1800,15,87,7.496097345175956,6.996222984407499,0.7616438356164383,3,2.772588722239781,3,62.96600685966749
9912499,Northwest,Phaya Thai,Entire home/apt,600,194,261,6.398594934535208,6.996222984407499,0.2849315068493151,2,5.272999558563747,3,41.977337906444994
10649844,Northwest,Bang Sue,Entire home/apt,1809,163,125,7.501082124259871,6.996222984407499,0.6575342465753424,3,5.099866427824199,3,62.96600685966749
9934104,Northwest,Phaya Thai,Private room,1000,1,365,6.90875477931522,7.102499355774649,0.0,1,0.6931471805599453,3,21.307498067323948
9944024,Northwest,Bangkok Noi,Shared room,400,3,364,5.993961427306569,6.311734809152915,0.002739726027397249,1,1.3862943611198906,3,18.935204427458743
9944717,Northwest,Phra Nakhon,Shared room,650,0,0,6.478509642208569,6.311734809152915,1.0,3,0.0,1,18.935204427458743
10675001,Northwest,Dusit,Entire home/apt,1039,0,365,6.946975992135418,6.996222984407499,0.0,1,0.0,1,6.996222984407499
9997128,Northwest,Phaya Thai,Private room,1385,2,365,7.234177179749849,7.102499355774649,0.0,1,1.0986122886681098,3,21.307498067323948
11284781,Northwest,Phaya Thai,Entire home/apt,2100,235,134,7.650168700845001,6.996222984407499,0.6328767123287671,3,5.4638318050256105,3,62.96600685966749
11284955,Northwest,Phaya Thai,Entire home/apt,1050,171,163,6.957497370876951,6.996222984407499,0.5534246575342465,3,5.147494476813453,3,62.96600685966749
10706913,Northwest,Phaya Thai,Entire home/apt,826,94,365,6.717804695023691,6.996222984407499,0.0,1,4.553876891600541,3,20.988668953222497
11287949,Northwest,Phaya Thai,Hotel room,850,8,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,2.1972245773362196,3,21.489517172539927
11329113,Northwest,Phra Nakhon,Shared room,420,8,365,6.042632833682381,6.311734809152915,0.0,1,2.1972245773362196,3,18.935204427458743
11334516,Northwest,Phaya Thai,Hotel room,1290,3,364,7.1631723908466425,7.1631723908466425,0.002739726027397249,1,1.3862943611198906,3,21.489517172539927
11334536,Northwest,Phaya Thai,Hotel room,850,2,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,1.0986122886681098,3,21.489517172539927
10740502,Northwest,Phaya Thai,Entire home/apt,875,0,363,6.775366090936392,6.996222984407499,0.005479452054794498,1,0.0,1,6.996222984407499
11362562,Northwest,Phaya Thai,Hotel room,850,13,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,2.6390573296152584,3,21.489517172539927
10812219,Northwest,Phaya Thai,Entire home/apt,1050,88,136,6.957497370876951,6.996222984407499,0.6273972602739726,3,4.48863636973214,3,62.96600685966749
10825247,Northwest,Phaya Thai,Entire home/apt,850,197,345,6.7464121285733745,6.996222984407499,0.0547945205479452,2,5.288267030694535,3,41.977337906444994
10891357,Northwest,Phaya Thai,Entire home/apt,850,261,361,6.7464121285733745,6.996222984407499,0.010958904109588996,1,5.568344503761097,3,20.988668953222497
10911055,Northwest,Phaya Thai,Shared room,400,24,364,5.993961427306569,6.311734809152915,0.002739726027397249,1,3.2188758248682006,3,18.935204427458743
10914042,Northwest,Phaya Thai,Entire home/apt,850,14,364,6.7464121285733745,6.996222984407499,0.002739726027397249,1,2.70805020110221,3,20.988668953222497
10914744,Northwest,Phaya Thai,Hotel room,850,16,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,2.833213344056216,3,21.489517172539927
11398803,Northwest,Bang Sue,Entire home/apt,1300,7,36,7.170888478512505,6.996222984407499,0.9013698630136986,3,2.0794415416798357,3,62.96600685966749
11682439,Northwest,Phra Nakhon,Shared room,790,1,332,6.673297967767654,6.311734809152915,0.09041095890410955,2,0.6931471805599453,3,37.870408854917486
10932979,Northwest,Phaya Thai,Entire home/apt,850,98,364,6.7464121285733745,6.996222984407499,0.002739726027397249,1,4.59511985013459,3,20.988668953222497
10934346,Northwest,Phra Nakhon,Private room,1699,5,365,7.438383530044307,7.102499355774649,0.0,1,1.791759469228055,3,21.307498067323948
10934702,Northwest,Phra Nakhon,Private room,1699,35,365,7.438383530044307,7.102499355774649,0.0,1,3.58351893845611,3,21.307498067323948
10936884,Northwest,Phra Nakhon,Private room,4000,10,365,8.294299608857235,7.102499355774649,0.0,1,2.3978952727983707,3,21.307498067323948
11722665,Northwest,Pom Prap Sattru Phai,Entire home/apt,899,181,331,6.802394763324311,6.996222984407499,0.0931506849315068,2,5.204006687076795,3,41.977337906444994
11742314,Northwest,Phaya Thai,Entire home/apt,826,129,362,6.717804695023691,6.996222984407499,0.008219178082191747,1,4.867534450455582,3,20.988668953222497
11007169,Northwest,Bang Sue,Private room,530,0,180,6.274762021241939,7.102499355774649,0.5068493150684932,2,0.0,1,14.204998711549297
11481561,Northwest,Phra Nakhon,Private room,900,0,1,6.803505257608338,7.102499355774649,0.9972602739726028,3,0.0,1,21.307498067323948
11481762,Northwest,Phra Nakhon,Private room,900,2,1,6.803505257608338,7.102499355774649,0.9972602739726028,3,1.0986122886681098,3,63.922494201971844
11483003,Northwest,Phra Nakhon,Private room,1000,0,365,6.90875477931522,7.102499355774649,0.0,1,0.0,1,7.102499355774649
11483316,Northwest,Phra Nakhon,Private room,1000,1,365,6.90875477931522,7.102499355774649,0.0,1,0.6931471805599453,3,21.307498067323948
11079142,Northwest,Bang Sue,Private room,1000,0,180,6.90875477931522,7.102499355774649,0.5068493150684932,2,0.0,1,14.204998711549297
11877895,Northwest,Phra Nakhon,Private room,770,134,357,6.647688373563329,7.102499355774649,0.021917808219178103,1,4.90527477843843,3,21.307498067323948
11950375,Northwest,Phaya Thai,Private room,3000,64,364,8.006700845440367,7.102499355774649,0.002739726027397249,1,4.174387269895637,3,21.307498067323948
11563263,Northwest,Phaya Thai,Hotel room,850,46,364,6.7464121285733745,7.1631723908466425,0.002739726027397249,1,3.8501476017100584,3,21.489517172539927
