,id,host_id,neighbourhood,region,room_type,price,minimum_nights,reviews_count_bc,reviews_activity,reviews_month_bc,reviews_engagement
5831,40147675,40283811,Phra Nakhon,Northwest,Entire home/apt,1350,1,2.13661451012218,High,0.2537765963192301,Moderate
5832,40162719,36861027,Bang Sue,Northwest,Entire home/apt,1321,4,0.0,Low,0.0,Low
5833,40165670,40283811,Phra Nakhon,Northwest,Entire home/apt,1310,1,2.8915257321808143,High,0.5030034948299015,High
5834,40178405,213294586,Bang Phlat,Northwest,Entire home/apt,800,90,0.6510879906666404,Low,0.15255173984730053,Moderate
5835,40185910,129954178,Phaya Thai,Northwest,Entire home/apt,1299,3,1.2247932123089034,Moderate,0.07256450711301977,Moderate
5836,40219265,309773785,Phaya Thai,Northwest,Entire home/apt,450,1,0.0,Low,0.0,Low
5837,40240450,48994141,Phra Nakhon,Northwest,Entire home/apt,1839,1,2.696960616516694,High,0.4354778338625781,High
5838,40642658,76077432,Bang Phlat,Northwest,Entire home/apt,420,30,0.9954614149509441,Moderate,0.055724727151990214,Moderate
5839,40643166,76077432,Bang Phlat,Northwest,Entire home/apt,420,30,0.6510879906666404,Low,0.028894458757127702,Low
5840,40297413,69640446,Bang Phlat,Northwest,Entire home/apt,2000,1,0.6510879906666404,Low,0.10396780237021998,Moderate
5841,40297932,251475219,Phaya Thai,Northwest,Entire home/apt,1569,1,1.941969292736452,Moderate,0.19987419166551426,Moderate
5842,40644512,172801624,Bang Phlat,Northwest,Entire home/apt,2000,2,2.13661451012218,High,0.2537765963192301,Moderate
5843,40442834,298229274,Phaya Thai,Northwest,Entire home/apt,1558,7,0.0,Low,0.0,Low
5844,40669084,41578204,Bang Phlat,Northwest,Entire home/apt,600,29,0.0,Low,0.0,Low
5845,40687004,172801624,Bang Phlat,Northwest,Entire home/apt,2000,2,2.212095488251514,High,0.2748384629701946,Moderate
5846,40718393,251475219,Phaya Thai,Northwest,Entire home/apt,1665,1,2.615460721095308,High,0.41111815633881993,High
5847,40808840,317285255,Phra Nakhon,Northwest,Entire home/apt,2800,2,2.600272663972903,High,0.40920308987666665,High
5848,40480818,27888176,Bang Sue,Northwest,Entire home/apt,500,90,0.0,Low,0.0,Low
5849,40739263,32455266,Bang Phlat,Northwest,Entire home/apt,871,7,2.245996039897649,High,0.2866008991022408,Moderate
5850,40742036,251475219,Phaya Thai,Northwest,Entire home/apt,1754,1,2.6714546283881146,High,0.4322570451597931,High
5851,40749244,44088930,Phra Nakhon,Northwest,Entire home/apt,800,1,1.5282373466484782,Moderate,0.1186250592257821,Moderate
5852,40751100,44088930,Phra Nakhon,Northwest,Entire home/apt,800,1,1.7303127212812606,Moderate,0.15255173984730053,Moderate
5853,40764239,251475219,Phaya Thai,Northwest,Entire home/apt,1531,1,2.6714546283881146,High,0.43705859381354895,High
5854,40900291,76077432,Bang Phlat,Northwest,Entire home/apt,420,30,0.6510879906666404,Low,0.028894458757127702,Low
5855,40900412,76077432,Bang Phlat,Northwest,Entire home/apt,420,30,0.9954614149509441,Moderate,0.055724727151990214,Moderate
5856,40941403,27919382,Bangkok Noi,Northwest,Entire home/apt,350,60,1.2247932123089034,Moderate,0.09638641529825079,Moderate
5857,41051440,235444736,Bang Phlat,Northwest,Entire home/apt,2157,1,1.7303127212812606,Moderate,0.15890785962502624,Moderate
5858,41051804,235444736,Bangkok Noi,Northwest,Entire home/apt,1600,5,0.9954614149509441,Moderate,0.055724727151990214,Moderate
5859,41075801,235444736,Bang Phlat,Northwest,Entire home/apt,3500,5,0.6510879906666404,Low,0.42556855282183925,High
5860,41011339,228012667,Phaya Thai,Northwest,Entire home/apt,1316,1,0.6510879906666404,Low,0.028894458757127702,Low
5861,41167560,322674519,Phaya Thai,Northwest,Entire home/apt,2014,1,0.9954614149509441,Moderate,0.055724727151990214,Moderate
5862,41185611,322951701,Bangkok Noi,Northwest,Entire home/apt,424,1,0.0,Low,0.0,Low
5863,41201991,119713961,Bang Phlat,Northwest,Entire home/apt,900,2,1.8799075570967627,Moderate,0.5743657129452752,High
5864,41119126,317285255,Phra Nakhon,Northwest,Entire home/apt,2100,2,2.496445953169705,High,0.3722858799630181,High
5865,41120539,317285255,Phra Nakhon,Northwest,Entire home/apt,850,3,2.496445953169705,High,0.3722858799630181,High
5866,41125313,76077432,Bang Phlat,Northwest,Entire home/apt,420,30,0.0,Low,0.0,Low
5867,41125858,76077432,Bang Phlat,Northwest,Entire home/apt,420,30,0.0,Low,0.0,Low
5868,41222692,44088930,Phra Nakhon,Northwest,Entire home/apt,800,1,1.2247932123089034,Moderate,0.07256450711301977,Moderate
5869,41245417,277379984,Bang Phlat,Northwest,Entire home/apt,1100,2,0.0,Low,0.0,Low
5870,41247425,323530243,Thawi Watthana,Northwest,Entire home/apt,800,7,0.0,Low,0.0,Low
5871,41725778,329511533,Bang Sue,Northwest,Entire home/apt,400,180,1.6378355596125165,Moderate,0.15255173984730053,Moderate
5872,41569419,122267294,Phra Nakhon,Northwest,Entire home/apt,1700,30,0.0,Low,0.0,Low
5873,41762530,325484378,Bang Phlat,Northwest,Entire home/apt,500,2,0.0,Low,0.0,Low
5874,41633822,18123364,Bang Sue,Northwest,Entire home/apt,1375,8,0.9954614149509441,Moderate,0.13264246494058154,Moderate
5875,41634746,151070083,Bang Phlat,Northwest,Entire home/apt,537,30,0.9954614149509441,Moderate,0.15890785962502624,Moderate
5876,42159429,65709666,Bang Sue,Northwest,Entire home/apt,1300,1,0.0,Low,0.0,Low
5877,41851165,76077432,Bang Phlat,Northwest,Entire home/apt,850,30,0.0,Low,0.0,Low
5878,41918196,251475219,Phaya Thai,Northwest,Entire home/apt,1531,1,2.615460721095308,High,0.5218672834958162,High
5879,42195277,19855863,Phaya Thai,Northwest,Entire home/apt,1200,30,0.0,Low,0.0,Low
5880,42208502,151070083,Bang Phlat,Northwest,Entire home/apt,537,30,0.6510879906666404,Low,0.08862926325817572,Moderate
5881,42338944,328295325,Bang Phlat,Northwest,Entire home/apt,1680,2,0.0,Low,0.0,Low
5882,42364690,32113789,Pom Prap Sattru Phai,Northwest,Entire home/apt,2100,2,0.0,Low,0.0,Low
5883,42258737,35175430,Phaya Thai,Northwest,Entire home/apt,797,21,0.0,Low,0.0,Low
5884,42373224,186234610,Phra Nakhon,Northwest,Entire home/apt,600,1,1.6378355596125165,Moderate,0.13942329420177477,Moderate
5885,42394770,21131324,Phaya Thai,Northwest,Entire home/apt,1490,3,1.2247932123089034,Moderate,0.08069061736922052,Moderate
5886,42050966,26330327,Bang Sue,Northwest,Entire home/apt,1771,1,2.0481763322732762,High,0.32490932477010565,Moderate
5887,42058672,249139184,Phaya Thai,Northwest,Entire home/apt,500,7,0.6510879906666404,Low,0.028894458757127702,Low
5888,42060938,149347328,Phaya Thai,Northwest,Entire home/apt,1132,1,2.4341196452616876,High,0.3596048455304362,High
5889,42061301,149347328,Phaya Thai,Northwest,Entire home/apt,1323,1,2.212095488251514,High,0.2866008991022408,Moderate
5890,42601885,329511533,Bang Sue,Northwest,Entire home/apt,420,180,1.941969292736452,Moderate,0.22080968599036851,Moderate
5891,42446801,151070083,Bang Phlat,Northwest,Entire home/apt,537,30,1.2247932123089034,Moderate,0.17122396817002358,Moderate
5892,42092664,333796047,Phaya Thai,Northwest,Entire home/apt,2100,1,2.2777393054206434,High,0.30489424267848353,Moderate
5893,42112348,333796047,Phaya Thai,Northwest,Entire home/apt,1500,1,2.6301440850016133,High,0.4272724486634611,High
5894,42627451,333675133,Phaya Thai,Northwest,Entire home/apt,1123,1,2.942314409214875,High,0.5743657129452752,High
5895,42627850,333675133,Phaya Thai,Northwest,Entire home/apt,953,1,3.4086374007822187,High,0.6162142384585706,High
5896,42628401,113455659,Bang Phlat,Northwest,Entire home/apt,690,1,0.0,Low,0.0,Low
5897,42650380,339786037,Phaya Thai,Northwest,Entire home/apt,3300,1,0.0,Low,0.0,Low
5898,42650762,339785244,Phaya Thai,Northwest,Entire home/apt,3350,1,0.6510879906666404,Low,0.028894458757127702,Low
5899,42671971,339955146,Phaya Thai,Northwest,Entire home/apt,850,2,1.2247932123089034,Moderate,0.3722858799630181,High
5900,42949296,172820753,Phaya Thai,Northwest,Entire home/apt,900,30,2.1757504902109672,High,0.3459322022049565,High
5901,42956572,151783029,Bang Sue,Northwest,Entire home/apt,800,28,0.6510879906666404,Low,0.42556855282183925,High
5902,42958468,342045481,Bang Phlat,Northwest,Entire home/apt,1820,2,0.0,Low,0.0,Low
5903,43274573,33648272,Bang Sue,Northwest,Entire home/apt,650,28,0.9954614149509441,Moderate,0.055724727151990214,Moderate
5904,43494170,346874795,Thawi Watthana,Northwest,Entire home/apt,800,30,0.0,Low,0.0,Low
5905,43302774,295623014,Phra Nakhon,Northwest,Entire home/apt,1037,2,1.7303127212812606,Moderate,0.21054835974434688,Moderate
5906,43120321,333675133,Phaya Thai,Northwest,Entire home/apt,1143,1,0.0,Low,0.0,Low
5907,43720569,310776816,Phaya Thai,Northwest,Entire home/apt,1956,28,1.2247932123089034,Moderate,0.09638641529825079,Moderate
5908,43902124,351451110,Phaya Thai,Northwest,Entire home/apt,800,1,0.9954614149509441,Moderate,0.36732593720186624,High
5909,43916374,325788794,Bang Phlat,Northwest,Entire home/apt,420,30,0.9954614149509441,Moderate,0.23068008105657953,Moderate
5910,43916475,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,2.696960616516694,High,0.4722270298772772,High
5911,43949183,333675133,Phaya Thai,Northwest,Entire home/apt,801,1,2.4113514105025904,High,0.5184307401968373,High
5912,43990881,18007850,Phaya Thai,Northwest,Entire home/apt,1000,30,1.6378355596125165,Moderate,0.16513064758391335,Moderate
5913,44544836,20146259,Phra Nakhon,Northwest,Entire home/apt,1543,2,2.65811461654816,High,0.4662507147624083,High
5914,45319955,21970931,Bang Sue,Northwest,Entire home/apt,970,28,2.3874326841720483,High,0.40330188346887635,High
5915,44197241,276418453,Bang Sue,Northwest,Entire home/apt,924,1,2.0481763322732762,High,0.2866008991022408,Moderate
5916,44197361,276418453,Bang Sue,Northwest,Entire home/apt,2171,2,1.8799075570967627,Moderate,0.5063241460149033,High
5917,44668880,52130340,Phaya Thai,Northwest,Entire home/apt,1050,1,2.335678680126528,High,0.5046796991113048,High
5918,44669742,52130340,Phaya Thai,Northwest,Entire home/apt,1050,1,1.941969292736452,Moderate,0.30489424267848353,Moderate
5919,45850547,24234328,Phaya Thai,Northwest,Entire home/apt,900,24,1.2247932123089034,Moderate,0.24932849381694847,Moderate
5920,45419357,8354297,Pom Prap Sattru Phai,Northwest,Entire home/apt,2013,1,2.4341196452616876,High,0.40128116582537776,High
5921,45005723,151070083,Bang Phlat,Northwest,Entire home/apt,537,30,0.0,Low,0.0,Low
5922,45485860,49522927,Phaya Thai,Northwest,Entire home/apt,1200,2,2.1757504902109672,High,0.3184563597097541,Moderate
5923,45070068,32455266,Bang Sue,Northwest,Entire home/apt,717,7,2.245996039897649,High,0.3401610582732097,High
5924,45527634,49344975,Bang Sue,Northwest,Entire home/apt,750,2,0.0,Low,0.0,Low
5925,45211078,365213765,Taling Chan,Northwest,Entire home/apt,350,2,0.0,Low,0.0,Low
5926,46191848,276418453,Bang Sue,Northwest,Entire home/apt,1682,2,1.8799075570967627,Moderate,0.29776418070956834,Moderate
5927,46914921,23802525,Bang Phlat,Northwest,Entire home/apt,500,15,0.0,Low,0.0,Low
5928,46482464,73123637,Bangkok Noi,Northwest,Entire home/apt,500,180,0.0,Low,0.0,Low
5929,48152766,325788794,Bang Phlat,Northwest,Entire home/apt,420,30,0.9954614149509441,Moderate,0.08862926325817572,Moderate
5930,47085294,354561299,Phra Nakhon,Northwest,Entire home/apt,1800,1,2.8055873144478927,High,0.540183572119722,High
5931,48159924,32455266,Bang Sue,Northwest,Entire home/apt,693,7,2.245996039897649,High,0.38178262180969874,High
5932,47344728,43561134,Phaya Thai,Northwest,Entire home/apt,1500,1,0.0,Low,0.0,Low
5933,47370574,246553811,Bang Sue,Northwest,Entire home/apt,1000,22,0.0,Low,0.0,Low
5934,47504147,383429312,Bang Sue,Northwest,Entire home/apt,1000,25,1.941969292736452,Moderate,0.2707767225666947,Moderate
5935,48233021,354561299,Phra Nakhon,Northwest,Entire home/apt,1800,1,1.5282373466484782,Moderate,0.3184563597097541,Moderate
5936,49032568,4661237,Bang Sue,Northwest,Entire home/apt,554,1095,0.0,Low,0.0,Low
5937,48235290,354561299,Phra Nakhon,Northwest,Entire home/apt,1800,1,1.5282373466484782,Moderate,0.17719154338408194,Moderate
5938,48235474,354561299,Phra Nakhon,Northwest,Entire home/apt,1800,1,2.245996039897649,High,0.4832500014011169,High
5939,49062736,325788794,Bang Phlat,Northwest,Entire home/apt,400,30,1.2247932123089034,Moderate,0.14605827465157273,Moderate
5940,49063177,325788794,Bang Phlat,Northwest,Entire home/apt,420,30,0.9954614149509441,Moderate,0.11137892354360517,Moderate
5941,48385595,31443036,Bang Sue,Northwest,Entire home/apt,876,2,1.7303127212812606,Moderate,0.5218672834958162,High
5942,48615764,311353282,Phaya Thai,Northwest,Entire home/apt,1000,180,0.0,Low,0.0,Low
5943,50238258,101612323,Bang Phlat,Northwest,Entire home/apt,600,1,0.6510879906666404,Low,0.19987419166551426,Moderate
5944,48795933,101612323,Bangkok Noi,Northwest,Entire home/apt,500,1,0.6510879906666404,Low,0.04699779131937704,Moderate
5945,50255138,405377730,Bang Phlat,Northwest,Entire home/apt,1200,2,1.6378355596125165,Moderate,0.37710288340209536,High
5946,49679312,59260623,Dusit,Northwest,Entire home/apt,750,1,1.2247932123089034,Moderate,0.38178262180969874,High
5947,50444390,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,2.5154848191879617,High,0.5307297579865351,High
5948,50221279,405377730,Bang Phlat,Northwest,Entire home/apt,1200,2,2.30756575891251,High,0.5830773249769077,High
5949,51718914,325788794,Bang Phlat,Northwest,Entire home/apt,850,30,0.0,Low,0.0,Low
5950,52621352,2092389,Bang Phlat,Northwest,Entire home/apt,990,20,1.8799075570967627,Moderate,0.348751187587103,High
5951,52023292,325788794,Bang Phlat,Northwest,Entire home/apt,480,30,0.0,Low,0.0,Low
5952,52749800,151070083,Bang Phlat,Northwest,Entire home/apt,537,30,0.9954614149509441,Moderate,0.19437501126302698,Moderate
5953,52874721,215794729,Bang Sue,Northwest,Entire home/apt,984,3,2.30756575891251,High,0.4722270298772772,High
5954,51084340,185769400,Phra Nakhon,Northwest,Entire home/apt,1000,1,2.5845469365657974,High,0.6142695240133719,High
5955,52216184,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,1.8100331631971507,Moderate,0.33720694106623184,Moderate
5956,53036346,154517750,Bang Phlat,Northwest,Entire home/apt,771,2,0.6510879906666404,Low,0.42556855282183925,High
5957,54008288,27871747,Phaya Thai,Northwest,Entire home/apt,928,29,0.9954614149509441,Moderate,0.15890785962502624,Moderate
5958,522290393969688657,436257685,Bang Sue,Northwest,Entire home/apt,1500,7,0.6510879906666404,Low,0.08862926325817572,Moderate
5959,53841235,33509478,Phaya Thai,Northwest,Entire home/apt,1200,14,1.8100331631971507,Moderate,0.4386200456245204,High
5960,548066863957538793,442155004,Bang Phlat,Northwest,Entire home/apt,500,1,0.0,Low,0.0,Low
5961,54242915,28788029,Bang Sue,Northwest,Entire home/apt,416,28,1.6378355596125165,Moderate,0.3647905076929731,High
5962,54357358,69325437,Taling Chan,Northwest,Entire home/apt,850,1,0.0,Low,0.0,Low
5963,54357361,69325437,Taling Chan,Northwest,Entire home/apt,850,1,0.0,Low,0.0,Low
5964,54358703,24955578,Phra Nakhon,Northwest,Entire home/apt,2771,2,2.2777393054206434,High,0.5148367643973855,High
5965,577016648426167356,270215556,Bang Phlat,Northwest,Entire home/apt,3000,45,1.2247932123089034,Moderate,0.266641558673321,Moderate
5966,564155403761338894,123828822,Phaya Thai,Northwest,Entire home/apt,2471,4,2.4558355417098725,High,0.5493437284016812,High
5967,564277440534500431,42681346,Bang Sue,Northwest,Entire home/apt,620,30,1.2247932123089034,Moderate,0.23547512148776392,Moderate
5968,565550653525394548,123828822,Phaya Thai,Northwest,Entire home/apt,2700,4,2.3622513656370576,High,0.5301312568267734,High
5969,565570318960918503,123828822,Phaya Thai,Northwest,Entire home/apt,2900,3,2.13661451012218,High,0.47452729937715893,High
5970,569770860930715301,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,0.0,Low,0.0,Low
5971,569792543534351210,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,0.9954614149509441,Moderate,0.24479702157442013,Moderate
5972,569805595446535396,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,0.9954614149509441,Moderate,0.23547512148776392,Moderate
5973,569822321290834146,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,969,1,1.8100331631971507,Moderate,0.39075158997699605,High
5974,574046993300370805,447626756,Bang Sue,Northwest,Entire home/apt,497,28,1.2247932123089034,Moderate,0.21572922278242185,Moderate
5975,551238249297943171,396432721,Bang Sue,Northwest,Entire home/apt,795,3,0.9954614149509441,Moderate,0.15890785962502624,Moderate
5976,554015820801696217,443359249,Bang Sue,Northwest,Entire home/apt,1500,31,0.0,Low,0.0,Low
5977,575833193163724252,447626756,Bang Sue,Northwest,Entire home/apt,505,28,1.2247932123089034,Moderate,0.24017998662486048,Moderate
5978,578112337275591926,325788794,Bang Phlat,Northwest,Entire home/apt,420,30,0.0,Low,0.0,Low
5979,561986483229461813,85024276,Bang Phlat,Northwest,Entire home/apt,500,90,0.9954614149509441,Moderate,0.30135944223450417,Moderate
5980,603058561189465009,93443490,Bang Sue,Northwest,Entire home/apt,560,39,0.0,Low,0.0,Low
5981,603120992078675287,21970931,Bang Sue,Northwest,Entire home/apt,1890,28,1.941969292736452,Moderate,0.45596373293028286,High
5982,590428988483742951,451212597,Phaya Thai,Northwest,Entire home/apt,2007,4,2.2777393054206434,High,0.5364488623001872,High
5983,591590677003793158,341387684,Bang Sue,Northwest,Entire home/apt,700,30,1.3945657669083018,Moderate,0.351527043094566,High
5984,582867441511372795,447626756,Bang Sue,Northwest,Entire home/apt,702,14,0.6510879906666404,Low,0.42556855282183925,High
5985,582870381055230959,447626756,Bang Sue,Northwest,Entire home/apt,497,28,0.0,Low,0.0,Low
5986,594596688285459848,452064391,Bang Sue,Northwest,Entire home/apt,550,2,1.5282373466484782,Moderate,0.348751187587103,High
5987,584886798956376113,215794729,Bang Sue,Northwest,Entire home/apt,1075,1,2.0481763322732762,High,0.4662507147624083,High
5988,604949517375796756,454268558,Phaya Thai,Northwest,Entire home/apt,800,19,0.6510879906666404,Low,0.3151497418807753,Moderate
5989,599837150891550894,3468091,Phra Nakhon,Northwest,Entire home/apt,936,28,0.6510879906666404,Low,0.42556855282183925,High
5990,625717403462296006,175084619,Bang Phlat,Northwest,Entire home/apt,3500,1,0.0,Low,0.0,Low
5991,628596036536510811,447626756,Bang Sue,Northwest,Entire home/apt,522,20,0.6510879906666404,Low,0.3083699891852536,Moderate
5992,611789182500018219,78092094,Bangkok Noi,Northwest,Entire home/apt,700,2,1.7303127212812606,Moderate,0.5071347215440827,High
5993,613609252518007203,456125378,Bang Sue,Northwest,Entire home/apt,900,1,0.9954614149509441,Moderate,0.20526431121821484,Moderate
5994,634489663242459630,447626756,Bang Sue,Northwest,Entire home/apt,661,28,0.6510879906666404,Low,0.24932849381694847,Moderate
5995,635504980752034445,320286678,Bang Sue,Northwest,Entire home/apt,850,28,0.6510879906666404,Low,0.15890785962502624,Moderate
5996,632267282110337811,88344456,Taling Chan,Northwest,Entire home/apt,2000,1,0.0,Low,0.0,Low
5997,640686086226317588,26736483,Pom Prap Sattru Phai,Northwest,Entire home/apt,2488,1,0.6510879906666404,Low,0.17719154338408194,Moderate
5998,644603539944181785,47869894,Bangkok Noi,Northwest,Entire home/apt,1100,2,1.2247932123089034,Moderate,0.29410700767833187,Moderate
5999,657117048797380334,30091606,Bang Sue,Northwest,Entire home/apt,1380,3,1.2247932123089034,Moderate,0.38178262180969874,High
6000,657231988889466938,466057606,Bang Phlat,Northwest,Entire home/apt,1100,7,1.7303127212812606,Moderate,0.4686809167048688,High
6001,657575441402255079,466118878,Phaya Thai,Northwest,Entire home/apt,2899,1,0.0,Low,0.0,Low
6002,658219252492046048,466287997,Phaya Thai,Northwest,Entire home/apt,871,1,1.6378355596125165,Moderate,0.5330743001679343,High
6003,646696884300575647,325788794,Bang Phlat,Northwest,Entire home/apt,420,30,0.6510879906666404,Low,0.14605827465157273,Moderate
6004,646854390884758447,295657940,Phaya Thai,Northwest,Entire home/apt,2950,15,1.7303127212812606,Moderate,0.46250204255575195,High
6005,647489893578670002,325788794,Bang Phlat,Northwest,Entire home/apt,400,30,0.6510879906666404,Low,0.19987419166551426,Moderate
6006,648285191005924517,9661968,Bang Sue,Northwest,Entire home/apt,700,90,0.0,Low,0.0,Low
6007,649644613191988822,464345137,Taling Chan,Northwest,Entire home/apt,1200,1,0.0,Low,0.0,Low
6008,649660158043479741,464345137,Taling Chan,Northwest,Entire home/apt,1200,1,0.0,Low,0.0,Low
6009,660512390071567912,270215556,Bang Phlat,Northwest,Entire home/apt,2000,1,1.8100331631971507,Moderate,0.48219968784680484,High
6010,660824615608424665,466944232,Bang Phlat,Northwest,Entire home/apt,1200,7,0.6510879906666404,Low,0.14605827465157273,Moderate
6011,666345794891857267,455700678,Bangkok Noi,Northwest,Entire home/apt,800,3,1.2247932123089034,Moderate,0.43705859381354895,High
6012,666345979949972393,455700678,Bangkok Noi,Northwest,Entire home/apt,800,3,1.5282373466484782,Moderate,0.4238428453001211,High
6013,668363240599438249,29897708,Phaya Thai,Northwest,Entire home/apt,3650,1,0.6510879906666404,Low,0.16513064758391335,Moderate
6014,662577913253773910,467343405,Phaya Thai,Northwest,Entire home/apt,1471,1,0.9954614149509441,Moderate,0.3280580630538365,Moderate
6015,677095158096584679,471027000,Phra Nakhon,Northwest,Entire home/apt,2450,1,0.0,Low,0.0,Low
6016,677916753813640699,1513875,Phaya Thai,Northwest,Entire home/apt,1671,3,1.8799075570967627,Moderate,0.5218672834958162,High
6017,677925865676637282,1513875,Phaya Thai,Northwest,Entire home/apt,1943,3,0.0,Low,0.0,Low
6018,679450519378851672,320286678,Bang Sue,Northwest,Entire home/apt,829,5,1.2247932123089034,Moderate,0.43387743154005665,High
6019,669521541977744340,469098983,Phra Nakhon,Northwest,Entire home/apt,913,1,2.4113514105025904,High,0.6051116608143612,High
6020,680703961568211992,471807754,Phra Nakhon,Northwest,Entire home/apt,800,1,0.0,Low,0.0,Low
6021,682229694146169723,320286678,Bang Sue,Northwest,Entire home/apt,900,7,1.6378355596125165,Moderate,0.4778857834751969,High
6022,695697020247601166,72200559,Bang Sue,Northwest,Entire home/apt,1943,1,2.212095488251514,High,0.6150850963170237,High
6023,695884672584206115,124655216,Bang Sue,Northwest,Entire home/apt,678,30,0.0,Low,0.0,Low
6024,697075991273876765,475802083,Bang Phlat,Northwest,Entire home/apt,2800,1,0.0,Low,0.0,Low
6025,687549357941657284,45791084,Bang Sue,Northwest,Entire home/apt,1030,22,1.2247932123089034,Moderate,0.40726234563961816,High
6026,688013785105019067,100470068,Bang Phlat,Northwest,Entire home/apt,820,14,1.8799075570967627,Moderate,0.531911806675161,High
6027,688594821351543152,270215556,Bang Phlat,Northwest,Entire home/apt,2571,1,1.3945657669083018,Moderate,0.40128116582537776,High
6028,697703511274257745,44554036,Bang Sue,Northwest,Entire home/apt,1000,10,0.9954614149509441,Moderate,0.3401610582732097,High
6029,699972817401999338,44554036,Bang Sue,Northwest,Entire home/apt,1000,10,0.0,Low,0.0,Low
6030,702583013590492708,476910699,Bang Sue,Northwest,Entire home/apt,850,7,1.2247932123089034,Moderate,0.40920308987666665,High
6031,709681970738869052,20146417,Bang Sue,Northwest,Entire home/apt,600,1,1.3945657669083018,Moderate,0.5030034948299015,High
6032,704710511735478481,44554036,Bang Sue,Northwest,Entire home/apt,1000,20,1.3945657669083018,Moderate,0.4386200456245204,High
6033,710008684932634202,49522927,Phaya Thai,Northwest,Entire home/apt,1300,2,0.9954614149509441,Moderate,0.3184563597097541,Moderate
6034,694501972168392202,475229693,Phaya Thai,Northwest,Entire home/apt,850,30,0.0,Low,0.0,Low
6035,712215334985079718,325788794,Bang Phlat,Northwest,Entire home/apt,471,30,0.0,Low,0.0,Low
6036,713458827614094176,22271998,Bang Sue,Northwest,Entire home/apt,840,2,1.2247932123089034,Moderate,0.4416863256582251,High
6037,715636229001874732,44554036,Bang Sue,Northwest,Entire home/apt,1000,10,0.0,Low,0.0,Low
6038,719205761274805960,822284,Bang Sue,Northwest,Entire home/apt,1420,3,0.0,Low,0.0,Low
6039,721333942893955068,455700678,Bangkok Noi,Northwest,Entire home/apt,700,3,1.3945657669083018,Moderate,0.4686809167048688,High
6040,722184755946943991,201677068,Bang Phlat,Northwest,Entire home/apt,738,15,0.0,Low,0.0,Low
6041,732318392032779643,123828822,Phaya Thai,Northwest,Entire home/apt,2914,3,1.2247932123089034,Moderate,0.4416863256582251,High
6042,723128712260784939,455700678,Bangkok Noi,Northwest,Entire home/apt,800,3,1.3945657669083018,Moderate,0.4800655985648477,High
6043,733251547970654929,126414281,Bangkok Noi,Northwest,Entire home/apt,621,2,0.0,Low,0.0,Low
6044,723667138476801350,134974883,Bang Phlat,Northwest,Entire home/apt,650,15,0.6510879906666404,Low,0.30489424267848353,Moderate
6045,724465553861950582,480379507,Bang Sue,Northwest,Entire home/apt,475,7,0.6510879906666404,Low,0.3794595674579727,High
6046,733520517776908012,126414281,Bangkok Noi,Northwest,Entire home/apt,519,2,0.9954614149509441,Moderate,0.3863304838637042,High
6047,729368995903862687,240335152,Bang Phlat,Northwest,Entire home/apt,1300,1,0.0,Low,0.0,Low
6048,725057543034282922,455700678,Bangkok Noi,Northwest,Entire home/apt,800,3,1.2247932123089034,Moderate,0.4931766736381304,High
6049,725772289964300640,304055756,Bang Phlat,Northwest,Entire home/apt,2207,3,1.3945657669083018,Moderate,0.5412128144430703,High
6050,726498811034581375,134974883,Bang Phlat,Northwest,Entire home/apt,1100,10,1.2247932123089034,Moderate,0.5369953782545686,High
6051,726532593187844897,134974883,Bang Phlat,Northwest,Entire home/apt,700,10,0.9954614149509441,Moderate,0.5289190060171375,High
6052,726562266531347735,134974883,Bang Phlat,Northwest,Entire home/apt,1100,10,0.9954614149509441,Moderate,0.5289190060171375,High
6053,727179198031873152,201677068,Bang Phlat,Northwest,Entire home/apt,883,15,0.0,Low,0.0,Low
6054,734621093596270530,49522927,Phaya Thai,Northwest,Entire home/apt,1200,2,1.5282373466484782,Moderate,0.5289190060171375,High
6055,737304241187219763,201677068,Bang Phlat,Northwest,Entire home/apt,883,15,0.6510879906666404,Low,0.40920308987666665,High
6056,735232887003531689,483129982,Bang Phlat,Northwest,Entire home/apt,850,3,0.0,Low,0.0,Low
6057,735854663392135247,467343405,Phaya Thai,Northwest,Entire home/apt,1400,1,0.6510879906666404,Low,0.42556855282183925,High
6058,741735137156250165,325788794,Bang Phlat,Northwest,Entire home/apt,800,30,0.6510879906666404,Low,0.42556855282183925,High
6059,742592570891236115,421643955,Taling Chan,Northwest,Entire home/apt,769,2,0.9954614149509441,Moderate,0.4289549149783071,High
6060,743199228548342785,28158405,Phra Nakhon,Northwest,Entire home/apt,2482,1,1.8799075570967627,Moderate,0.6069599788550107,High
6061,743555382256259505,483119696,Phra Nakhon,Northwest,Entire home/apt,1525,1,1.9976920722182738,Moderate,0.6109119025885683,High
6062,743557712803474274,483119696,Phra Nakhon,Northwest,Entire home/apt,1439,1,1.941969292736452,Moderate,0.6052241829766074,High
